file,srepNumber,SpokesNumber,Spoke,xPos,yPos,zPos,radii,Ux,Uy,Uz
323421,39,32,up,-117.52001190185547,-106.4583511352539,53.40457534790039,3.6889772707164186,-0.0950665412833761,-0.4825418400190629,-0.8706984124020402
323421,39,33,up,-118.69015502929688,-105.9924087524414,52.999839782714844,2.8678198999367526,-0.29026516623947335,-0.3687249363264797,-0.8830560880255593
323421,39,34,up,-115.95226287841797,-105.82743072509766,52.78934097290039,3.8390185128337717,0.009389339978302517,-0.46037997579110224,-0.8876723033785362
323421,39,35,up,-116.49071502685547,-105.38494873046875,52.348690032958984,3.532561455079355,-0.05013034373269523,-0.4309451454301203,-0.9009845893618016
323421,39,36,up,-117.05484771728516,-104.92217254638672,51.89357376098633,3.03594827191506,-0.13016009648633642,-0.3783809923992475,-0.9164530396444915
323421,39,37,up,-115.8129653930664,-105.45987701416016,52.43284225463867,3.7011096647275505,0.009548398507833653,-0.4361115709114823,-0.8998419449009114
323421,39,38,up,-115.64647674560547,-104.98975372314453,51.9752311706543,3.473956046876888,0.010367819717343393,-0.4031399393377634,-0.9150796127250641
323421,39,39,up,-115.48931884765625,-104.50664520263672,51.511627197265625,3.177526138030734,0.011869771753753252,-0.3633473336951149,-0.9315781360761772
323421,39,40,up,-115.07697296142578,-105.3648452758789,52.3621940612793,3.6883214287373693,0.07009862480681665,-0.41601745391406436,-0.9066507932159176
323421,39,41,up,-114.19356536865234,-104.86933898925781,51.91728210449219,3.245672895164093,0.15921933808239455,-0.35493295141245657,-0.9212338478270579
323421,39,42,up,-114.91197967529297,-106.46696472167969,53.419105529785156,4.031731246085622,0.11864661129494095,-0.4541101572128745,-0.8830101623109021
323421,39,43,up,-113.40470123291016,-106.00987243652344,53.059906005859375,3.3709723020437083,0.29456130784522083,-0.36264939325038575,-0.8841487733948626
323421,39,44,up,-115.26580810546875,-108.14002227783203,54.853477478027344,4.191130937478682,0.16976990950992302,-0.49815631416564643,-0.8503049244135249
323421,39,45,up,-113.35392761230469,-107.79124450683594,54.569984436035156,3.294805163727205,0.4404876761690527,-0.37060877330259473,-0.817691717149155
323421,39,46,up,-116.02496337890625,-110.2557144165039,56.478065490722656,3.874836968688747,0.26253742240522004,-0.5447180712519792,-0.7964648923137458
323421,39,47,up,-113.98818969726562,-110.00556945800781,56.29981231689453,3.1620164634967116,0.5891646237476796,-0.3737966306136646,-0.7163526541209481
323421,39,48,up,-116.9083480834961,-112.83350372314453,58.201416015625,3.1786590253133715,0.3865060612718222,-0.5950044200835723,-0.7046863165133507
323421,39,49,up,-114.98822784423828,-112.6775894165039,58.08351135253906,2.713442309673742,0.8026367991077203,-0.3531826590096994,-0.48066222869386277
323421,39,50,up,-117.44486236572266,-115.72713470458984,60.27909851074219,2.464235373022239,0.45856201577616346,-0.6489901035868165,-0.6070689607727238
323421,39,51,up,-115.78072357177734,-115.65131378173828,60.29689025878906,2.2738422808258125,0.9083462460949032,-0.331458099075485,-0.25503455797707764
323421,39,52,up,-117.34486389160156,-118.78292846679688,62.54127502441406,2.0636238078917564,0.498603406330722,-0.6928354550535383,-0.5209353850682036
323421,39,53,up,-115.50341033935547,-118.79693603515625,62.89325714111328,2.1634431535948795,0.9362188170437509,-0.32751532612383594,-0.12738931574978027
323421,39,54,up,-117.00308990478516,-121.53201293945312,64.93170166015625,1.6815529165849459,0.5441514929297117,-0.7481618851192734,-0.37967479031026163
323421,39,55,up,-115.15846252441406,-121.74246215820312,65.46973419189453,2.170962190183382,0.9244167812201578,-0.37606574342551147,-0.06346787549918625
323421,39,56,up,-116.3750228881836,-123.76459503173828,67.29629516601562,1.8225735561326173,0.4138027995974698,-0.8039630088286948,-0.42709568422123895
323421,39,57,up,-114.52871704101562,-124.12377166748047,67.9197006225586,2.056923142160166,0.8562683718703851,-0.5104651158221228,-0.07892934095218869
323421,39,58,up,-115.83931732177734,-125.54832458496094,69.17806243896484,2.016016374216079,0.2972755368780333,-0.8514827567645565,-0.4319772796183942
323421,39,59,up,-114.27205657958984,-126.00469207763672,69.85079193115234,1.8742472728379729,0.6931812407189847,-0.7043748384390132,-0.1528262231729327
323421,39,60,up,-115.65249633789062,-126.69574737548828,70.34136199951172,2.0191388204699234,0.19842646079517753,-0.8798132956438048,-0.4319207154845511
323421,39,61,up,-114.62004852294922,-127.17790222167969,71.02127075195312,1.7901935744344302,0.40014367174024784,-0.8707439252721361,-0.28581472769594235
323421,39,1,down,-116.35539245605469,-126.56254577636719,70.1777114868164,2.4487970874945724,0.2017077211184392,0.394908918725241,0.8963040450385499
323421,39,2,down,-116.03631591796875,-127.01969146728516,70.72731018066406,2.496062320871275,0.21236993386245773,0.37140706874514523,0.9038560728774213
323421,39,3,down,-115.6971664428711,-127.45841217041016,71.32028198242188,2.440610442618,0.23055035747385094,0.3378803579630014,0.9125148746028603
323421,39,4,down,-116.5950927734375,-126.18651580810547,69.76520538330078,2.3337236887295543,0.20018671972873123,0.4072346716064621,0.8911145826917137
323421,39,5,down,-116.9444351196289,-126.57278442382812,70.22660827636719,2.5433394968554484,0.06305817614922887,0.4269922994325742,0.9020539022952097
323421,39,6,down,-117.31771850585938,-126.9200210571289,70.7413558959961,2.561657303705369,-0.07026872788160611,0.4191276438292411,0.9052040234444662
323421,39,7,down,-117.2066421508789,-125.07544708251953,68.61443328857422,2.4612196511498485,0.16097574623821043,0.4447956115938525,0.8810469187449111
323421,39,8,down,-118.11521911621094,-125.42378997802734,68.9721908569336,2.6560812637085167,-0.06602287828917908,0.4647090459410933,0.8829985742700444
323421,39,9,down,-119.0758056640625,-125.74903106689453,69.42658233642578,2.464638157241986,-0.31698578053106674,0.3921261006043538,0.8635723109073928
323421,39,10,down,-117.92911529541016,-123.39033508300781,66.77178955078125,2.380304362693668,0.10875110513475252,0.48026502321170433,0.8703555047286317
323421,39,11,down,-119.18516540527344,-123.7126693725586,67.00968933105469,2.7294551256090327,-0.1451726340111858,0.5040507415167769,0.8513857858283999
323421,39,12,down,-120.51925659179688,-124.09486389160156,67.34620666503906,2.4582857758077337,-0.4691735807733901,0.38769754899096187,0.7934524318512584
323421,39,13,down,-118.57483673095703,-121.30107116699219,64.51380920410156,2.033394493089835,0.050906113079274506,0.5470675679413541,0.8355391335885424
