file,srepNumber,SpokesNumber,Spoke,xPos,yPos,zPos,radii,Ux,Uy,Uz
229758,29,15,up,-109.41141510009766,-96.732177734375,87.09809875488281,2.6436504511679426,-0.2695948965889722,-0.768838101535714,-0.5798332220217645
229758,29,16,up,-109.74486541748047,-90.77827453613281,85.30219268798828,3.4933558230251514,-0.8153078828178401,-0.29909088307391596,-0.49580006038438146
229758,29,17,up,-108.9508056640625,-91.66535949707031,84.58493041992188,3.2094332157175995,-0.6572710158508009,-0.48012933232370025,-0.5809222288438048
229758,29,18,up,-108.17626190185547,-92.6959228515625,83.79063415527344,2.6826501389102315,-0.18235278723252277,-0.7235811527732569,-0.665715987745416
229758,29,19,up,-109.00697326660156,-87.78350067138672,82.34432983398438,3.728442024646173,-0.8043943932009031,-0.23803221295474708,-0.5443255696573667
229758,29,20,up,-107.94015502929688,-88.65176391601562,81.324951171875,3.5121659783336154,-0.6134896053580914,-0.4517778857230521,-0.647709229584682
229758,29,21,up,-106.87718963623047,-89.71742248535156,80.13834381103516,3.3109589489491857,-0.06764373809922469,-0.6874572950300081,-0.7230676263019857
229758,29,22,up,-108.32502746582031,-85.46920013427734,79.54974365234375,3.9864942749535097,-0.7829999329514664,-0.22110170947386654,-0.5813992940017498
229758,29,23,up,-107.09819793701172,-86.42536926269531,78.28193664550781,3.87915359549224,-0.6113885340235037,-0.42452625024017215,-0.6678184808176619
229758,29,24,up,-105.8492202758789,-87.6249008178711,76.7622299194336,3.7302109669040506,-0.10909528807099807,-0.6408749111539205,-0.7598536479968762
229758,29,25,up,-107.83409881591797,-83.80802917480469,76.9498519897461,4.391320434020458,-0.7627936403933104,-0.20804011748320167,-0.6122623389472007
229758,29,26,up,-106.60640716552734,-84.82511138916016,75.55598449707031,4.29221918080765,-0.6089927680506174,-0.39192406634822957,-0.6895819999674551
229758,29,27,up,-105.34634399414062,-86.08143615722656,73.87295532226562,4.1553942019039765,-0.18715578166895736,-0.5951222714001223,-0.7815383518877631
229758,29,28,up,-107.49053192138672,-82.55339813232422,74.62935638427734,4.184880511522517,-0.7569032404338838,-0.181044613798148,-0.6279493072178405
229758,29,29,up,-106.40741729736328,-83.52367401123047,73.24457550048828,4.296603477622886,-0.6080041254924707,-0.3345415257624,-0.7200089936415386
229758,29,30,up,-105.3231201171875,-84.67517852783203,71.63197326660156,4.038686525068125,-0.2672407658531494,-0.5149704291458788,-0.8144862369442051
